Geneid	Length
ENSMUSG00000106455	421
ENSMUSG00000140669	724
ENSMUSG000000318725	3047.88
ENSMUSG00000065493	102
ENSMUSG00000137473	857
ENSMUSG00000083121	411
ENSMUSG00000140751	1276
ENSMUSG00002075985	268
ENSMUSG00000079003	2265
ENSMUSG00000102526	2408
ENSMUSG00000051986	1331
ENSMUSG00000120588	635
ENSMUSG00000106405	38
ENSMUSG00000133887	380.667
ENSMUSG000000437020	7725
ENSMUSG00000114298	460.984
ENSMUSG00000130118	673
ENSMUSG00000122752	659
ENSMUSG00000123034	666.2
ENSMUSG00000132309	1465.33
ENSMUSG00000135340	507
ENSMUSG00000111984	365
ENSMUSG00000106329	2622
ENSMUSG00000133478	555.833
ENSMUSG00000092574	915
ENSMUSG000000544007	895.817
ENSMUSG000000316280	2601
ENSMUSG00000081042	820
ENSMUSG00000116937	610.75
ENSMUSG00000082097	101
ENSMUSG00000126102	1222.5
ENSMUSG00000046733	2083
ENSMUSG00000122661	625
ENSMUSG00000129188	498
ENSMUSG00000104842	489
ENSMUSG000000557628	1437.07
ENSMUSG000000980970	1088.13
ENSMUSG00000131760	1060
ENSMUSG00000142479	593
ENSMUSG00000130128	635
ENSMUSG00000083843	462
ENSMUSG00000051593	1548.5
ENSMUSG00000120209	762.667
ENSMUSG00000105265	2404.61
ENSMUSG00000104726	808
ENSMUSG00000138987	609
ENSMUSG00000132531	403
ENSMUSG000000946280	791
ENSMUSG00000139438	921.364
ENSMUSG00000006948	1249
ENSMUSG00000016998	731
ENSMUSG00000106703	2111
ENSMUSG00000004462	2479.06
ENSMUSG00000104833	669
ENSMUSG00000142231	577
ENSMUSG000000249782	5205.06
ENSMUSG00000027923	647
ENSMUSG00000135200	429
ENSMUSG00000088418	132
ENSMUSG000000360739	1180.75
ENSMUSG00000067063	348
ENSMUSG00002076912	115
ENSMUSG00000099994	395.667
ENSMUSG00000134901	596
ENSMUSG00000142754	813
ENSMUSG000000254775	2820.37
ENSMUSG00000114283	540
ENSMUSG00000142193	756.25
ENSMUSG000000343913	1437
ENSMUSG00000106075	178
ENSMUSG00000132435	699.25
ENSMUSG00000104722	291
ENSMUSG00000130052	838
ENSMUSG00002076239	125
ENSMUSG00000106037	346
ENSMUSG00000004748	1408.12
ENSMUSG00000066071	2422
ENSMUSG00000124751	806
ENSMUSG000000469090	1097.97
ENSMUSG00000073069	1347
ENSMUSG00000122925	325
ENSMUSG00000081309	615
ENSMUSG00000087806	131
ENSMUSG00000127119	536.5
ENSMUSG00002076840	285
ENSMUSG00000128164	403
ENSMUSG00000140107	525
ENSMUSG00000107796	2128
ENSMUSG00000102729	3511
ENSMUSG00000129006	625
ENSMUSG00000131069	929
ENSMUSG00000104344	3245
ENSMUSG00000140135	949
ENSMUSG00000118321	664
ENSMUSG00000136696	450
ENSMUSG00000135225	532
ENSMUSG00000111980	444
ENSMUSG00000120861	377
ENSMUSG00000115571	249
ENSMUSG00002076621	100
ENSMUSG000000333426	4383.91
ENSMUSG00000112247	274
ENSMUSG00000112460	624
ENSMUSG00000143873	436
ENSMUSG00000140580	747
ENSMUSG000000012116	4122.94
ENSMUSG00002076381	65
ENSMUSG00000125906	465.833
ENSMUSG00000143344	635.586
ENSMUSG000000564984	3342
ENSMUSG00000142906	852
ENSMUSG00000078970	2002
ENSMUSG00000109235	1864
ENSMUSG00000089045	135
ENSMUSG00000048304	3790.25
ENSMUSG00000083253	3407
ENSMUSG00000106314	643
ENSMUSG00000109000	464
ENSMUSG00000106343	682
ENSMUSG00000100336	742.2
ENSMUSG00000128957	754.5
ENSMUSG00000096699	438
ENSMUSG00000143207	992.6
ENSMUSG00002076817	106
ENSMUSG00002075803	92
ENSMUSG00000130664	1471
ENSMUSG00000090125	3849
ENSMUSG00000047898	1508.67
ENSMUSG000000079500	1978.46
ENSMUSG000000369072	1999
ENSMUSG00000113809	154
ENSMUSG00000103183	4105
ENSMUSG000000422492	6047.38
ENSMUSG00000139193	1570
ENSMUSG00000122960	515
ENSMUSG00000115701	7122
ENSMUSG00000129290	225
ENSMUSG00000135412	778.5
ENSMUSG000000423494	3251
ENSMUSG00000097366	1336
ENSMUSG00000123627	436
ENSMUSG00000040372	2370
ENSMUSG000000387645	2303.73
ENSMUSG00000143364	571.5
ENSMUSG00000109544	1208
ENSMUSG00000122918	683
ENSMUSG00000064722	129
ENSMUSG00000130440	453
ENSMUSG00000126609	450.333
ENSMUSG00000110928	3686
ENSMUSG00000064490	161
ENSMUSG00000106073	3973
ENSMUSG00000113595	613.333
ENSMUSG00000142684	881.5
ENSMUSG000000333775	2451.61
ENSMUSG00000105241	379
ENSMUSG000000092938	2004.85
ENSMUSG00000131823	1557
ENSMUSG00000091586	2940
ENSMUSG000000680401	3628.73
ENSMUSG00000101415	1776
ENSMUSG00000086580	640
ENSMUSG00000112050	493
ENSMUSG00000120424	1759
ENSMUSG00000126236	1461.67
ENSMUSG000000334005	5575.84
ENSMUSG00000122232	1119
ENSMUSG00000130537	1388.5
ENSMUSG00000091048	502
ENSMUSG00000141947	423
ENSMUSG00000089911	2780.54
ENSMUSG00000106415	1502
ENSMUSG00000095711	331.5
ENSMUSG000000316374	3421
ENSMUSG000000272847	6071.43
ENSMUSG000000024598	1651.44
ENSMUSG00000115209	629.5
ENSMUSG00000082533	201
ENSMUSG000000279595	2743.02
ENSMUSG00000113121	973.93
ENSMUSG00000127537	932
ENSMUSG00000027961	3087
ENSMUSG00000115523	233
ENSMUSG000000326093	1743.05
ENSMUSG00000082394	442
ENSMUSG00000122076	384
ENSMUSG00000130609	185
ENSMUSG000000478217	3313.34
ENSMUSG00000046338	2628
ENSMUSG00002076636	109
ENSMUSG00000132073	356
ENSMUSG00000089060	176
ENSMUSG00000103053	1603
ENSMUSG00000140745	488
ENSMUSG00000104155	864
ENSMUSG00000101751	881
ENSMUSG00000140510	536
ENSMUSG000000210390	2175.31
ENSMUSG00000106005	2513
ENSMUSG00000081506	1117
ENSMUSG00000142996	826
ENSMUSG00000109132	746
ENSMUSG00000140563	395
ENSMUSG000000581353	1283.35
ENSMUSG00000124284	1247.33
ENSMUSG00000104607	1098
ENSMUSG00000143522	1010.5
ENSMUSG00000097362	2763
ENSMUSG00000051136	4433
ENSMUSG00000104653	1223
ENSMUSG00000117421	1091.5
ENSMUSG00000131747	518
ENSMUSG00002076112	127
ENSMUSG00000100131	876
ENSMUSG000000279635	2893.32
ENSMUSG00000089261	54
ENSMUSG00000105645	1165
ENSMUSG00000138378	569
ENSMUSG00000054414	4354.93
ENSMUSG00000104803	293
ENSMUSG00000118406	397
ENSMUSG00000105108	164
ENSMUSG000000010177	2206.31
ENSMUSG00000124665	622
ENSMUSG00000026354	6174
ENSMUSG00000099915	930
ENSMUSG00000086443	1046
ENSMUSG00000131654	382
ENSMUSG000000346904	2612.25
ENSMUSG000000259696	5536.74
ENSMUSG00000102220	466
ENSMUSG000000527691	1706
ENSMUSG000000259931	3375.88
ENSMUSG00000081906	576
ENSMUSG00000142934	620.5
ENSMUSG00000142329	1061
ENSMUSG00000105225	652
ENSMUSG00000124386	402
ENSMUSG00000135134	799
ENSMUSG00000135432	820
ENSMUSG00000063810	9499.93
ENSMUSG00002075645	134
ENSMUSG000000202771	3118.7
ENSMUSG00000088764	125
ENSMUSG00000134638	1244
ENSMUSG000000279661	5115.65
ENSMUSG00000130202	432
ENSMUSG00000001473	1758
ENSMUSG00000087136	661
ENSMUSG00000048458	3753.57
ENSMUSG00000113520	513
ENSMUSG00000106084	1643
ENSMUSG00000121018	947
ENSMUSG000000279815	2600.79
ENSMUSG00000134239	743
ENSMUSG00000045680	1527.5
ENSMUSG000000622036	3200.8
ENSMUSG00000033405	3579
ENSMUSG00000093833	765
ENSMUSG00000112938	416
ENSMUSG00000070360	890
ENSMUSG00000114740	160
ENSMUSG00002075145	109
ENSMUSG00000133675	233
ENSMUSG000000176797	4167.18
ENSMUSG00000106867	2731
ENSMUSG00000140637	694
ENSMUSG00000141775	1001
ENSMUSG00000045952	397
ENSMUSG00000106871	659.333
ENSMUSG00000110376	101
ENSMUSG00000105588	2265
ENSMUSG00000086165	435
ENSMUSG00000112058	723
ENSMUSG00000138323	916
ENSMUSG00000105785	393
ENSMUSG000000222230	1064.37
ENSMUSG00000140875	252
ENSMUSG00000137478	710
ENSMUSG00000077287	129
ENSMUSG00000105077	787
ENSMUSG000000390216	3045.01
ENSMUSG000000738604	901
ENSMUSG000000636833	1677.8
ENSMUSG00000105507	301
ENSMUSG00000121641	1266
ENSMUSG00000089017	127
ENSMUSG00000127376	622
ENSMUSG00000104650	346
ENSMUSG00000086177	842
ENSMUSG00000142143	583
ENSMUSG00000083740	256
ENSMUSG000000296631	2079.5
ENSMUSG00000108249	5020
ENSMUSG00000125371	398.5
ENSMUSG00000125413	541.5
ENSMUSG00000134892	459.667
ENSMUSG00000132732	875
ENSMUSG00000140141	663.333
ENSMUSG00000081499	425
ENSMUSG00000104543	1927
ENSMUSG00000130793	368.333
ENSMUSG00000128871	545.333
ENSMUSG00000069867	1130.5
ENSMUSG00000046341	450
ENSMUSG00000124098	451
ENSMUSG00000106100	1528
ENSMUSG00002074855	35
ENSMUSG00000125836	560
ENSMUSG000000301421	2157.14
ENSMUSG00000114490	611.615
ENSMUSG00002075912	308
ENSMUSG00000105572	2043
ENSMUSG00000124864	555
ENSMUSG00000074994	8973
ENSMUSG00000105859	643
ENSMUSG00000103271	362
ENSMUSG00000108156	392
ENSMUSG00000128005	1065
ENSMUSG00000104944	337
ENSMUSG00000109701	505.667
ENSMUSG00000097299	639.556
ENSMUSG00000105509	3692
ENSMUSG000000465850	3353
ENSMUSG00000122348	894.75
ENSMUSG00000090939	432
ENSMUSG00000105639	767
ENSMUSG000000270099	8136.84
ENSMUSG00000136661	293
ENSMUSG00000102878	262
ENSMUSG00000114004	759.01
ENSMUSG00000112075	2510
ENSMUSG00000103678	219
ENSMUSG00000065872	106
ENSMUSG00000103224	319
ENSMUSG00000107601	838
ENSMUSG00000136697	546
ENSMUSG00000057440	4211.3
ENSMUSG00000121716	631.813
ENSMUSG000000337217	3661.06
ENSMUSG00000111710	2810
ENSMUSG00000136158	951.808
ENSMUSG00000131029	402
ENSMUSG00000096592	522
ENSMUSG00000104950	1946
ENSMUSG00000131403	837.833
ENSMUSG00000137193	570.333
ENSMUSG00000083717	865
ENSMUSG00000083113	286
ENSMUSG00000044505	3645
ENSMUSG00000122902	261
ENSMUSG00000117165	177
ENSMUSG00000105638	1436
ENSMUSG00000108007	526
ENSMUSG00000079532	776
ENSMUSG00002075680	109
ENSMUSG00000084985	568
ENSMUSG00000140088	310.75
ENSMUSG000000296744	3255.38
ENSMUSG00000020635	933.624
ENSMUSG00000142254	1103
ENSMUSG00000140272	458
ENSMUSG00000106210	482
ENSMUSG00002075846	98
ENSMUSG000000266753	2806.01
ENSMUSG00000127772	496
ENSMUSG00000107142	1535
ENSMUSG000000403391	5569
ENSMUSG00000126750	1349
ENSMUSG00000124129	888
ENSMUSG00000139711	493.75
ENSMUSG00000109560	613
ENSMUSG00000130668	516
ENSMUSG00000094284	894
ENSMUSG00000103833	620
ENSMUSG000000456628	1916.21
ENSMUSG00000120917	882
ENSMUSG00000092496	923
ENSMUSG00000120097	1487.81
ENSMUSG00000068008	1781
ENSMUSG00000143688	565
ENSMUSG00000115220	673
ENSMUSG000000302064	1087
ENSMUSG00000133783	1242.5
ENSMUSG00000020125	984
ENSMUSG00000138603	314
ENSMUSG00000094464	2898.5
ENSMUSG000000453264	2831
ENSMUSG00000133736	575.667
ENSMUSG00000081614	1855
ENSMUSG00000078965	1002
ENSMUSG00000095345	336.5
ENSMUSG00000127677	696
ENSMUSG00000120927	922
ENSMUSG00000112497	820
ENSMUSG00000098800	380
ENSMUSG00000084064	244
ENSMUSG00000139888	617
ENSMUSG00000102287	2827
ENSMUSG00000058488	5118
ENSMUSG000000403896	3788.8
ENSMUSG00000073725	4237.83
ENSMUSG00000068732	2853.43
ENSMUSG00000140970	485.6
ENSMUSG00000105810	1438
ENSMUSG00000133320	494
ENSMUSG000000309464	1612
ENSMUSG000000946341	775
ENSMUSG00000088185	414
ENSMUSG00000143302	270
ENSMUSG00000126145	886
ENSMUSG00000132452	671
ENSMUSG00000115298	635
ENSMUSG00000083202	1887
ENSMUSG00000136678	423
ENSMUSG00000103761	2173
ENSMUSG00000137640	532
ENSMUSG00000128064	307
ENSMUSG00000125648	986.714
ENSMUSG00000089416	141
ENSMUSG00000086854	492
ENSMUSG00000080673	123
ENSMUSG000000404128	4606.75
ENSMUSG00000127228	435
ENSMUSG00000130031	908.5
ENSMUSG00000126052	496
ENSMUSG00000089188	124
ENSMUSG00000081449	231
ENSMUSG00002076530	171
ENSMUSG00000106437	873
ENSMUSG00000117504	226
ENSMUSG00000134358	986
ENSMUSG00000104548	3079
ENSMUSG00000134928	934
ENSMUSG000000398046	3066.21
ENSMUSG00000130763	594.5
ENSMUSG00002076985	121
ENSMUSG00000131705	1541
ENSMUSG00000132218	794.667
ENSMUSG00000115605	371
ENSMUSG00000047281	1613
ENSMUSG00000059112	3423.5
ENSMUSG00002075416	114
ENSMUSG000000687443	1523.9
ENSMUSG00000121748	514
ENSMUSG00000068745	1276
ENSMUSG00000106286	253
ENSMUSG00000105358	5241
ENSMUSG00000140082	424
ENSMUSG00000101986	2929
ENSMUSG000000260822	2483.59
ENSMUSG00000127697	887
ENSMUSG00000115657	542.75
ENSMUSG000000687475	6159.4
ENSMUSG00000102065	697
ENSMUSG000000382174	964.4
ENSMUSG00000144034	297
ENSMUSG00000131418	1634
ENSMUSG00002076876	126
ENSMUSG00000141746	644
ENSMUSG00000065297	135
ENSMUSG00000109244	4387
ENSMUSG00000123804	900
ENSMUSG00000114862	1411
ENSMUSG00000133716	418
ENSMUSG00000085102	269
ENSMUSG00000134544	668.6
ENSMUSG00000073779	2419.64
ENSMUSG000000419205	2490.9
ENSMUSG00000126924	1695
ENSMUSG00000114150	807
ENSMUSG00000108460	3902
ENSMUSG00000100180	1271
ENSMUSG00000101705	2604
ENSMUSG00000105961	1282
ENSMUSG00000083448	331
ENSMUSG00000106296	2882
ENSMUSG000000354865	2031.64
ENSMUSG00000036463	1406
ENSMUSG00000092168	794
ENSMUSG00000138067	571
ENSMUSG00000120830	952.227
ENSMUSG00000130967	455
ENSMUSG00000134977	1774
ENSMUSG00000099765	2578
ENSMUSG00000140889	1039
ENSMUSG00000059669	1954.27
ENSMUSG000000509470	4979.88
ENSMUSG000000261426	3568.89
ENSMUSG00000127593	636.5
ENSMUSG00000046793	3037.2
ENSMUSG00000100557	730
ENSMUSG00000056411	2428
ENSMUSG00000128348	651
ENSMUSG00000114136	646
ENSMUSG00000078924	1065
ENSMUSG00000135609	686.333
ENSMUSG00000127791	631
ENSMUSG00000103570	1682
ENSMUSG00000083627	444
ENSMUSG00000099366	601
ENSMUSG00000108283	412
ENSMUSG00000112996	105
ENSMUSG00000087469	2850
ENSMUSG000000031195	4313.37
ENSMUSG00000108005	4119
ENSMUSG00000115010	486
ENSMUSG000000408181	3257.25
ENSMUSG00000087357	1206.14
ENSMUSG000000405623	1064
ENSMUSG00000049231	237
ENSMUSG00000064081	313
ENSMUSG00000134116	439
ENSMUSG00000128781	1844
ENSMUSG00000002930	1757
ENSMUSG00002076321	110
ENSMUSG00000131882	315
ENSMUSG00000089664	521
ENSMUSG00000126139	908
ENSMUSG000000687622	1140.7
ENSMUSG00000128119	680
ENSMUSG000000003187	1547.04
ENSMUSG00000133275	1125
ENSMUSG000000404136	1895.5
ENSMUSG00000121801	1597
ENSMUSG00000126486	559.5
ENSMUSG00002076402	129
ENSMUSG00000105872	647
ENSMUSG00000076901	65
ENSMUSG00000128216	330
ENSMUSG000000406000	995.333
ENSMUSG00000135502	371
ENSMUSG00000096658	3646
ENSMUSG00000129328	1576
ENSMUSG000000346770	1107
ENSMUSG00000021701	2766.13
ENSMUSG00000105944	622
ENSMUSG00000106531	616
ENSMUSG00000132910	961.718
ENSMUSG000000544080	3466
ENSMUSG000000307869	4628.81
ENSMUSG00000129574	308.5
ENSMUSG00000123616	395.5
ENSMUSG00000130201	932
ENSMUSG000000146014	3119.07
ENSMUSG00000014603	1874
ENSMUSG00000139583	456
ENSMUSG00000139471	1165.33
ENSMUSG00000055891	1387
ENSMUSG00000072929	2026
ENSMUSG00000117406	3946.47
ENSMUSG000000278951	3667
ENSMUSG00000121726	744
ENSMUSG00002075593	333
ENSMUSG00000097328	1100.48
ENSMUSG000000481091	4455.77
ENSMUSG00000037740	1125.73
ENSMUSG00000065578	89
ENSMUSG000000278966	2194.09
ENSMUSG00000100525	284
ENSMUSG00000072423	4247
ENSMUSG00000140401	468
ENSMUSG00000114147	672
ENSMUSG000000297982	4300.86
ENSMUSG000000408508	5266.95
ENSMUSG00000039976	6868.33
ENSMUSG00000102061	2167
ENSMUSG00000121579	349
ENSMUSG00002076885	126
ENSMUSG00000120652	796
ENSMUSG00000081450	403
ENSMUSG000000703680	2308.67
ENSMUSG00000103792	421
ENSMUSG00000089530	104
ENSMUSG00000102681	3007
ENSMUSG00000042861	1913
ENSMUSG00000082793	448
ENSMUSG000000501005	2324
ENSMUSG00000047959	1902
ENSMUSG00000022894	10791
ENSMUSG000000213138	15095.9
ENSMUSG000000603713	2000.73
ENSMUSG000000407470	1742
ENSMUSG00000106613	614
ENSMUSG00000092765	79
ENSMUSG00000102780	4678
ENSMUSG00000092710	134
ENSMUSG00000031490	1230.97
ENSMUSG00000138325	801
ENSMUSG00000120716	784
ENSMUSG00000135776	825.5
ENSMUSG00000142082	454.5
ENSMUSG00000128528	962.492
ENSMUSG000000407746	1750.95
ENSMUSG00000091575	974
ENSMUSG00000122649	606.667
ENSMUSG00000089871	1037.5
ENSMUSG000000620405	3371.61
ENSMUSG000000065228	2264.25
ENSMUSG00000104350	2586
ENSMUSG00000113471	519
ENSMUSG00000095550	2421
ENSMUSG00000078173	1806
ENSMUSG00000106650	2534
ENSMUSG00000071770	1401.5
ENSMUSG00000115854	343
ENSMUSG00000027902	1668
ENSMUSG00000123555	578
ENSMUSG00000105436	394
ENSMUSG00000125217	445.5
ENSMUSG00000106373	1203
ENSMUSG00000063779	1430.5
ENSMUSG000000010536	2297.38
ENSMUSG000000627783	1681
ENSMUSG00000112925	857.07
ENSMUSG00000105051	316
ENSMUSG00000124669	529
ENSMUSG000000278640	5891.48
ENSMUSG00000105277	468
ENSMUSG00000104592	1523
ENSMUSG00000095202	403
ENSMUSG00000106093	628
ENSMUSG000000417773	2108.29
ENSMUSG000000301342	3026.54
ENSMUSG00000141577	349
ENSMUSG000000005638	1545.87
ENSMUSG00000032388	2261.3
ENSMUSG00000101613	605
ENSMUSG00000031931	1692.58
ENSMUSG00000083333	960
ENSMUSG00000118531	1181
ENSMUSG00000099352	699
ENSMUSG00000086458	1297
ENSMUSG00000143924	493
ENSMUSG00000095583	351
ENSMUSG000000403595	2374.01
ENSMUSG00000117875	1385
ENSMUSG00000138701	2658
ENSMUSG00000103966	5959
ENSMUSG00000056699	1453.33
ENSMUSG00000125487	151
ENSMUSG00000136285	550
ENSMUSG00000072950	148
ENSMUSG00000097500	652
ENSMUSG00000120330	1378
ENSMUSG000000316440	5349.29
ENSMUSG000000302437	2310.59
ENSMUSG00000091967	2721
ENSMUSG00000126405	727
ENSMUSG00000042379	2097
ENSMUSG00000106317	1247
ENSMUSG00000099971	546
ENSMUSG00000136068	427.5
ENSMUSG00000091350	6331
ENSMUSG00000104802	1257
ENSMUSG000000279056	2891
ENSMUSG00000106892	134
ENSMUSG00000113945	2338
ENSMUSG00000126619	591.8
ENSMUSG00000116343	862
ENSMUSG00000110528	174
ENSMUSG000000003554	775.216
ENSMUSG00000124888	783.333
ENSMUSG00000086341	1047.24
ENSMUSG00000074346	844.767
ENSMUSG00000122756	274
ENSMUSG000000035004	2421.22
ENSMUSG00000128530	978.333
ENSMUSG00000113642	544
ENSMUSG00000134811	626
ENSMUSG00000051788	767.299
ENSMUSG00000105355	705.32
ENSMUSG00000125576	537
ENSMUSG00000142606	977
ENSMUSG00000027840	3318
ENSMUSG00000040618	2047.07
ENSMUSG00000114788	737
ENSMUSG00000083806	359
ENSMUSG00000105655	1754
ENSMUSG000000016429	1393.4
ENSMUSG000000022334	1184.76
ENSMUSG00000085880	1398
ENSMUSG00000059762	5493
ENSMUSG00000124595	924.714
ENSMUSG00000128500	473.333
ENSMUSG00000055865	2335.5
ENSMUSG00000105195	605
ENSMUSG000000178583	2125.88
ENSMUSG00000100466	283
ENSMUSG00000121438	809.12
ENSMUSG00000124892	498
ENSMUSG00000129755	586
ENSMUSG00000089452	90
ENSMUSG00000138452	332
ENSMUSG00000131309	510.5
ENSMUSG00000096153	571
ENSMUSG00000027661	3544
ENSMUSG00000131463	512
ENSMUSG00000083502	455
ENSMUSG00000110198	482.333
ENSMUSG00000095028	1509.75
ENSMUSG000000323756	3845.18
ENSMUSG00000137968	1210
ENSMUSG000000376814	4483
ENSMUSG00000098632	63
ENSMUSG00000103110	204
ENSMUSG000000284472	972.577
ENSMUSG00000141347	1378
ENSMUSG00000130337	400
ENSMUSG00000102414	2696
ENSMUSG00000104973	1654.69
ENSMUSG00000114518	1210
ENSMUSG00000105304	6071
ENSMUSG00000114568	1617
ENSMUSG00000142256	937.664
ENSMUSG00000075093	2451.5
ENSMUSG00000096796	650
ENSMUSG00000131514	338
ENSMUSG00000133097	715
ENSMUSG00000106453	715
ENSMUSG00000118490	671
ENSMUSG00000088073	356
ENSMUSG00000096738	107
ENSMUSG00000022187	2777
ENSMUSG00000136502	596
ENSMUSG00000135702	844
ENSMUSG00000081541	301
ENSMUSG00000141135	798
ENSMUSG00000095963	1527
ENSMUSG00000088479	116
ENSMUSG00000092520	877
ENSMUSG00000106432	3277
ENSMUSG00000122808	202
ENSMUSG00000135957	652
ENSMUSG00000099850	1779
ENSMUSG00000106063	716
ENSMUSG000000352354	1550
ENSMUSG000000212856	4389
ENSMUSG00000097316	1958.32
ENSMUSG000000709331	1025.5
ENSMUSG00000112868	749.083
ENSMUSG00000086129	915
ENSMUSG00000106443	4217
ENSMUSG000000461574	3445.56
ENSMUSG00000105793	838
ENSMUSG000000385405	5364.07
ENSMUSG00000105050	1947
ENSMUSG00000077797	76
ENSMUSG00000089029	102
ENSMUSG00000106490	2548
ENSMUSG00000117603	151
ENSMUSG00000120806	165
ENSMUSG00000118663	2385.66
ENSMUSG00000093298	55
ENSMUSG00002076048	102
ENSMUSG00000130938	409
ENSMUSG000000865980	1844
ENSMUSG00000104721	1142
ENSMUSG00000129618	1160
ENSMUSG00000110468	367
ENSMUSG000000083050	2763.27
ENSMUSG000000525396	6558.12
ENSMUSG000000583885	3240.03
ENSMUSG000000358054	2784.21
ENSMUSG00000124883	254
ENSMUSG00000130819	454
ENSMUSG00000137757	452
ENSMUSG00000103476	243
ENSMUSG00000089998	4109
ENSMUSG000000245154	3384
ENSMUSG00000073805	3175.23
ENSMUSG00000141702	974
ENSMUSG000000598343	2573.21
ENSMUSG00000137799	496.5
ENSMUSG00000081717	824
ENSMUSG00000142332	407
ENSMUSG00000096518	546
ENSMUSG00000138551	263
ENSMUSG00000083630	465
ENSMUSG00000108512	973
ENSMUSG00000105986	2092
ENSMUSG00000064731	71
ENSMUSG000000207344	4551.54
ENSMUSG00002075611	93
ENSMUSG000000329522	2745.66
ENSMUSG00000083093	743
ENSMUSG00000130220	923
ENSMUSG00000113315	571
ENSMUSG000000183784	2677.06
ENSMUSG00000084997	1235
ENSMUSG00000085754	895
ENSMUSG00000102900	2601
ENSMUSG00000095653	894
ENSMUSG00000121143	354.5
ENSMUSG00000132678	380
ENSMUSG000000278484	4549.27
ENSMUSG00000070570	2906.78
ENSMUSG00000073787	1691.04
ENSMUSG00002076886	86
ENSMUSG00000048197	1550.5
ENSMUSG00000136779	457
ENSMUSG00000082063	479
ENSMUSG00000104984	512
ENSMUSG00000025450	2659
ENSMUSG00002076944	127
ENSMUSG000000405366	4569.88
ENSMUSG00000111972	1344
ENSMUSG00000044899	1160.5
ENSMUSG00000142053	550
ENSMUSG000000554369	2171.81
ENSMUSG00000124432	412
ENSMUSG00000104764	1260
ENSMUSG00000100474	694
ENSMUSG00000105331	742.647
ENSMUSG000000278490	3852.05
ENSMUSG000000269339	5669.44
ENSMUSG00000105720	2284
ENSMUSG00000091486	469
ENSMUSG00000065497	81
ENSMUSG00000103598	1091
ENSMUSG000000273795	1639.22
ENSMUSG00000066368	3993
ENSMUSG00000040467	1803
ENSMUSG00000136478	1617
ENSMUSG00000022241	3876.79
ENSMUSG000000422892	1370.39
ENSMUSG00000113420	705
ENSMUSG00000130752	321
ENSMUSG00000133322	1333
ENSMUSG00000080824	399
ENSMUSG00000104925	2241
ENSMUSG00000103778	2376
ENSMUSG00000107257	481
ENSMUSG000000335548	1639.65
ENSMUSG00000104976	289
ENSMUSG00000081341	596
ENSMUSG00000024068	4369.66
ENSMUSG00000116743	717
ENSMUSG00000081307	706
ENSMUSG00000143013	735
ENSMUSG00000094483	8319
ENSMUSG000000573426	2860.01
ENSMUSG00000102074	290
ENSMUSG00000042505	4323
ENSMUSG00000117687	629
ENSMUSG00000098153	755
ENSMUSG00000115839	362
ENSMUSG00000065468	85
ENSMUSG00000130844	1432
ENSMUSG00000133681	1008
ENSMUSG00000142360	486
ENSMUSG00000070908	2850
ENSMUSG00000136235	547.667
ENSMUSG00000138409	549
ENSMUSG000000073796	4879
ENSMUSG00000112735	433
ENSMUSG00000124593	1229
ENSMUSG00000042433	1509
ENSMUSG000000422405	707.4
ENSMUSG000000638874	6076.86
ENSMUSG000000703853	1485.2
ENSMUSG00000104227	466
ENSMUSG00000117552	1079
ENSMUSG00000090120	1035
ENSMUSG00000134100	555
ENSMUSG00000034450	2263
ENSMUSG00000104515	1690
ENSMUSG00000065708	165
ENSMUSG00000109631	974.5
ENSMUSG000000751112	2396
ENSMUSG00002076637	125
ENSMUSG00000129775	634
ENSMUSG00000105938	289
ENSMUSG00000093658	1009.71
ENSMUSG00000104288	529
ENSMUSG00000128671	841.105
ENSMUSG00000105672	325
ENSMUSG00000120465	1512
ENSMUSG000000179780	4160
ENSMUSG00000105855	1611
ENSMUSG00000130548	760
ENSMUSG00000105570	1265
ENSMUSG00000122135	679.6
ENSMUSG00000009115	1196
ENSMUSG00000104643	1346
ENSMUSG00002074897	312
ENSMUSG00000105498	127
ENSMUSG00000032303	3249.92
ENSMUSG00000104685	808
ENSMUSG00000141058	416
ENSMUSG00000139873	419
ENSMUSG00000101116	292
ENSMUSG00000128126	799
ENSMUSG00000096825	416
ENSMUSG00000106121	2906
ENSMUSG00000134292	471.8
ENSMUSG00000129803	1183
ENSMUSG00000110411	3089
ENSMUSG000000278591	1038.13
ENSMUSG00000132696	409
ENSMUSG00000106459	468
ENSMUSG00000130203	785
ENSMUSG00000085897	742
ENSMUSG00000117695	1907.6
ENSMUSG00000105891	1428.66
ENSMUSG00000105151	365
ENSMUSG00000089916	1117
ENSMUSG000000278607	2419.09
ENSMUSG00000064590	107
ENSMUSG000000293446	1692.19
ENSMUSG00000089028	65
ENSMUSG000000017635	2025.75
ENSMUSG00000105342	1285
ENSMUSG00000087627	2758.04
ENSMUSG00000104930	278
ENSMUSG00000135279	1131
ENSMUSG00000105207	3841
ENSMUSG00000048540	3833.19
ENSMUSG000000283737	4959
ENSMUSG00000003814	2028.3
ENSMUSG00000129552	563
ENSMUSG00000105642	1348
ENSMUSG00000118016	709.188
ENSMUSG000000749123	1463
ENSMUSG00000141180	768
ENSMUSG00000108702	1323
ENSMUSG00000125197	653.5
ENSMUSG00000131889	694
ENSMUSG000000262480	1420.62
ENSMUSG000000065424	1774
ENSMUSG00000135788	796.5
